"","DIM","funcId","ID","runtime","run.1","run.2","run.3","run.4","run.5","run.6","run.7","run.8","run.9","run.10","algid"
"655",30,3,4,50000,98.500618,227.844195,210.929814,174.11697,174.116782,121.384571,87.556038,199.985662,166.157236,105.465317,"conf_6"
"656",5,3,4,500,21.217673,25.768613,8.954724,6.964939,8.981316,10.946119,38.803252,37.808158,13.085693,28.853786,"conf_6"
"657",5,3,4,2000,21.217673,5.969749,8.954621,6.964708,8.954621,10.94454,38.803114,37.808155,12.934453,28.853696,"conf_6"
"658",5,3,4,5000,21.217673,5.969749,8.954621,6.964708,6.060367,10.94454,38.803114,37.808155,12.934453,28.853696,"conf_6"
"659",5,3,4,10000,13.929412,5.969749,5.96975,6.964708,2.984877,10.94454,18.904182,18.110227,12.934453,28.853696,"conf_6"
"660",5,3,4,50000,8.851804,5.969749,5.969749,6.964708,2.984877,7.959667,13.929412,17.909223,12.934453,10.94454,"conf_6"
"661",5,4,4,500,76.371007,34.847507,49.467892,17.910737,16.936256,39.798819,22.814054,29.848672,8.970771,36.420917,"conf_6"
"662",5,4,4,2000,66.661771,34.823365,49.467892,17.909223,16.914264,39.79815,8.954621,29.848635,8.954621,36.420917,"conf_6"
"663",5,4,4,5000,66.661771,34.823365,33.828466,17.909223,16.914264,39.79815,8.954621,29.848635,8.954621,27.858763,"conf_6"
"664",5,4,4,10000,61.687001,34.823365,33.828466,17.909223,16.914264,14.924351,8.954621,29.848635,8.954621,27.858763,"conf_6"
"665",5,4,4,50000,10.94454,34.823365,33.828466,17.909223,16.914264,14.924351,7.849414,13.929412,8.954621,16.914264,"conf_6"
"666",30,4,4,500,510.844784,352.36578,440.59143,356.890659,385.178023,404.211617,447.965527,450.74842,416.132944,433.317842,"conf_6"
"667",30,4,4,2000,339.278658,146.982725,221.550663,145.618397,180.721224,205.828841,310.122774,247.971999,211.202865,254.58479,"conf_6"
"668",30,4,4,5000,338.281125,145.263392,209.943317,144.268737,159.238632,203.96555,303.463293,247.743018,210.930224,253.712628,"conf_6"
"669",30,4,4,10000,338.281052,145.263385,209.935018,144.26835,159.192374,203.965519,303.45981,247.743017,210.930223,253.712613,"conf_6"
"670",30,4,4,50000,338.281052,145.263385,209.935018,144.26835,159.192374,203.965519,303.45981,247.743017,210.930223,253.712613,"conf_6"
"671",5,5,4,500,15.093893,21.704826,14.500036,16.957221,1.904708,12.458447,15.402741,12.016542,6.386056,3.774518,"conf_6"
"672",5,5,4,2000,5.933861,6.533795,13.96413,6.864806,0.350211,1.253424,7.256391,4.160753,0.982156,3.534619,"conf_6"
"673",5,5,4,5000,5.930426,6.467869,7.712195,6.608447,0.02103,1.178416,6.429378,3.990691,0.893078,3.534617,"conf_6"
"674",5,5,4,10000,5.889605,6.467332,0.470477,6.413308,0.015489,1.160142,6.427603,3.989266,0.873239,3.534617,"conf_6"
"675",5,5,4,50000,5.88724,4e-06,0.000183,6.404804,6.6e-05,1.159507,0.092579,0.000907,0.000813,3.534617,"conf_6"
"676",30,5,4,500,237.957298,198.670023,220.236597,265.528983,210.229576,219.774477,272.341219,202.36449,237.211419,273.804559,"conf_6"
"677",30,5,4,2000,130.938727,122.128546,106.988766,139.033533,107.706288,104.907894,110.689849,99.248208,99.704388,191.498098,"conf_6"
"678",30,5,4,5000,104.180684,114.659736,93.031077,118.686425,96.894479,101.488957,88.525801,88.620535,85.689613,167.917395,"conf_6"
"679",30,5,4,10000,101.775604,103.245764,84.890977,117.495685,96.201789,101.459719,86.335839,70.413733,82.439369,151.65231,"conf_6"
"680",30,5,4,50000,99.33261,102.996672,78.748092,100.665406,96.070249,101.456748,86.300237,67.27707,62.219409,145.334555,"conf_6"
"681",5,6,4,500,0.00871,0.089001,0.010622,0.134248,0.017913,0.002451,0.004807,0.031341,0.032793,0.018369,"conf_6"
"682",5,6,4,2000,0,0,0,0,0,0,0,0,0,0,"conf_6"
"683",5,6,4,5000,0,0,0,0,0,0,0,0,0,0,"conf_6"
"684",5,6,4,10000,0,0,0,0,0,0,0,0,0,0,"conf_6"
"685",5,6,4,50000,0,0,0,0,0,0,0,0,0,0,"conf_6"
"686",30,6,4,500,373.951797,655.235914,422.253427,215.806832,212.71324,418.625572,484.060296,6773.488672,464.783829,12207.811482,"conf_6"
"687",30,6,4,2000,31.694747,27.650613,10.329464,24.116845,14.659913,30.328558,38.571653,39.042463,37.852541,22.783572,"conf_6"
"688",30,6,4,5000,1.488384,2.267182,0.7257,3.360414,0.670629,5.273185,3.566952,5.887939,1.025472,1.714946,"conf_6"
"689",30,6,4,10000,0.01849,0.083613,0.123538,0.738448,0.044615,0.219986,0.297938,0.32983,0.042447,0.236324,"conf_6"
"690",30,6,4,50000,8e-06,0.001532,0.000505,0.006929,0.000267,0.001405,0.001443,0.000523,0.00034,0.002515,"conf_6"
"691",5,7,4,500,1.196604,0.210646,0.983622,0.26568,1.196604,0.035888,5.640444,0.814462,1.457476,0.025324,"conf_6"
"692",5,7,4,2000,1.196604,0.210646,0.983622,0.26568,1.196604,0.035888,5.640444,0.814462,1.457476,0.025324,"conf_6"
"693",5,7,4,5000,1.196604,0.210646,0.983622,0.26568,1.196604,0.035888,5.640444,0.814462,1.457476,0.025324,"conf_6"
"694",5,7,4,10000,1.196604,0.210646,0.983622,0.26568,1.196604,0.035888,5.640444,0.814462,1.457476,0.025324,"conf_6"
"695",5,7,4,50000,1.196604,0.210646,0.983622,0.264125,1.196604,0.003287,5.165028,0.814462,1.124083,0.003287,"conf_6"
"696",30,7,4,500,100.89639,61.798551,78.436536,86.316437,61.271323,67.819579,53.246605,64.104756,100.31215,80.492491,"conf_6"
"697",30,7,4,2000,17.541358,20.505396,21.845081,37.980277,32.383985,26.65584,16.596392,19.524912,18.55352,24.521173,"conf_6"
"698",30,7,4,5000,17.465455,20.505396,21.845081,37.980277,32.383985,26.65584,16.596392,19.524912,18.55352,24.521173,"conf_6"
"699",30,7,4,10000,17.465455,20.505396,21.845081,37.980277,32.383985,26.65584,16.596392,19.524912,18.55352,24.521173,"conf_6"
"700",30,7,4,50000,17.465455,20.505396,21.845081,37.980277,32.383985,26.65584,16.596392,19.524912,18.55352,24.521173,"conf_6"
"701",5,8,4,500,0.54222,0.050439,0.064601,4.491353,4.974389,0.584026,4.296093,0.074263,3.820321,0.175197,"conf_6"
"702",5,8,4,2000,0,0,0,3.930839,3.930839,0,3.930839,0,1.1e-05,0,"conf_6"
"703",5,8,4,5000,0,0,0,3.930839,3.930839,0,3.930839,0,0,0,"conf_6"
"704",5,8,4,10000,0,0,0,3.930839,3.930839,0,3.930839,0,0,0,"conf_6"
"705",5,8,4,50000,0,0,0,3.930839,3.930839,0,3.930839,0,0,0,"conf_6"
"706",30,8,4,500,467.634871,2188.387125,1156.776669,2449.45725,1381.308634,2472.401254,1913.169833,1353.735779,973.537792,1262.312883,"conf_6"
"707",30,8,4,2000,29.069136,27.30126,29.542054,28.643535,35.617266,21.149731,27.029319,85.246845,28.265785,75.727784,"conf_6"
"708",30,8,4,5000,26.467947,24.048918,28.04801,25.393164,24.335396,17.130752,24.018256,26.142887,24.949476,72.523811,"conf_6"
"709",30,8,4,10000,21.772271,19.054288,23.762557,20.899194,19.712864,12.174165,19.356842,21.082565,20.381127,65.750536,"conf_6"
"710",30,8,4,50000,0.000433,0,0.318572,3e-06,3.986624,0,0,4.6e-05,0,0,"conf_6"
"711",5,9,4,500,0.35317,2.525422,0.048129,0.068997,2.931444,0.000445,1.6e-05,0.126129,0.001702,0.004442,"conf_6"
"712",5,9,4,2000,0,0,0,0,0,0,0,0,0,0,"conf_6"
"713",5,9,4,5000,0,0,0,0,0,0,0,0,0,0,"conf_6"
"714",5,9,4,10000,0,0,0,0,0,0,0,0,0,0,"conf_6"
"715",5,9,4,50000,0,0,0,0,0,0,0,0,0,0,"conf_6"
"716",30,9,4,500,217.292125,118.048617,149.516918,189.175666,184.674397,109.250341,133.240268,123.687654,143.911299,103.358883,"conf_6"
"717",30,9,4,2000,35.290139,25.88568,20.847417,50.999201,22.623926,24.009466,27.863041,27.805268,29.073705,20.719945,"conf_6"
"718",30,9,4,5000,24.992647,22.723907,18.044167,26.617501,19.900185,21.290737,22.457159,24.213478,26.36526,17.82279,"conf_6"
"719",30,9,4,10000,20.63488,18.074236,13.818632,21.690009,15.48284,16.972836,17.792996,20.199161,22.437344,13.583743,"conf_6"
"720",30,9,4,50000,0,0,0,2.1e-05,0,0,0,0,0.0029,0,"conf_6"
"721",5,1,2,500,1e-06,3e-06,0,0,0,0,0,1e-06,0,1e-06,"conf_6"
"722",5,1,2,2000,0,0,0,0,0,0,0,0,0,0,"conf_6"
"723",5,1,2,5000,0,0,0,0,0,0,0,0,0,0,"conf_6"
"724",5,1,2,10000,0,0,0,0,0,0,0,0,0,0,"conf_6"
"725",5,1,2,50000,0,0,0,0,0,0,0,0,0,0,"conf_6"
"726",30,1,2,500,14.091303,11.820724,11.682769,15.386845,9.011274,11.999949,9.924296,10.703105,10.279376,8.401235,"conf_6"
"727",30,1,2,2000,0.000663,0.00029,0.000165,0.000479,0.000247,0.000257,0.001248,0.000355,0.000926,0.001013,"conf_6"
"728",30,1,2,5000,0,0,0,0,0,0,0,0,0,0,"conf_6"
"729",30,1,2,10000,0,0,0,0,0,0,0,0,0,0,"conf_6"
"730",30,1,2,50000,0,0,0,0,0,0,0,0,0,0,"conf_6"
"731",30,10,2,500,234366.233507,289184.648247,309692.474447,311138.106371,230994.629092,217849.309525,135736.620507,110052.42172,118153.638758,246638.563782,"conf_6"
"732",30,10,2,2000,17937.403748,34713.53692,16251.510201,31527.369688,25753.819147,18496.058867,32607.553655,28716.950145,24545.32256,18366.776318,"conf_6"
"733",30,10,2,5000,4276.587854,7922.897341,3244.974519,7038.972522,4151.935927,6408.581424,4219.259779,5228.242766,4454.23991,3416.243061,"conf_6"
"734",30,10,2,10000,694.546598,415.978041,290.177791,1297.862156,423.043358,982.13055,569.131856,515.593882,306.442781,289.057552,"conf_6"
"735",30,10,2,50000,0,0,0,0,0,0,0,0,0,0,"conf_6"
"736",5,10,2,500,27.269614,1005.052895,577.55025,292.657499,268.265931,2226.152608,67.450807,61.338518,427.636939,1908.731148,"conf_6"
"737",5,10,2,2000,0,0.000758,0,0,6.3e-05,0,0,0,0,0,"conf_6"
"738",5,10,2,5000,0,0,0,0,0,0,0,0,0,0,"conf_6"
"739",5,10,2,10000,0,0,0,0,0,0,0,0,0,0,"conf_6"
"740",5,10,2,50000,0,0,0,0,0,0,0,0,0,0,"conf_6"
"741",30,11,2,500,216.812757,180.110076,162.259658,201.696894,169.369196,206.219524,109.113919,205.793561,188.225539,160.873268,"conf_6"
"742",30,11,2,2000,207.914033,174.179662,153.675412,194.641143,165.043556,200.662786,106.605706,197.419188,179.96092,157.85274,"conf_6"
"743",30,11,2,5000,102.558908,123.507772,83.871388,93.29222,94.000722,76.228163,62.617577,55.924128,112.714825,85.143899,"conf_6"
"744",30,11,2,10000,40.785629,34.154686,25.770309,31.058392,21.678439,23.085833,16.040572,24.028565,36.314999,22.623359,"conf_6"
"745",30,11,2,50000,0,0,0,0,0,0,0,0,0,0,"conf_6"
"746",5,11,2,500,36.768783,17.418902,26.36443,27.838532,23.691154,21.202075,31.024,22.848662,29.255754,23.238167,"conf_6"
"747",5,11,2,2000,1.108913,0.000142,0.698639,0.0548,0.162224,0.392434,0.016187,0.135467,1.01602,0.279295,"conf_6"
"748",5,11,2,5000,0,0,0,0,0,0,0,0,0,0,"conf_6"
"749",5,11,2,10000,0,0,0,0,0,0,0,0,0,0,"conf_6"
"750",5,11,2,50000,0,0,0,0,0,0,0,0,0,0,"conf_6"
"751",5,12,2,500,5.619845,0.426617,0.799169,0.052949,9.193499,2.208373,0.02806,0.739048,1.448942,8.328075,"conf_6"
"752",5,12,2,2000,2e-06,0.000608,0,0.000594,0,0.556897,3.1e-05,0,0,0,"conf_6"
"753",5,12,2,5000,0,0,0,0,0,5e-05,0,0,0,0,"conf_6"
"754",5,12,2,10000,0,0,0,0,0,0,0,0,0,0,"conf_6"
"755",5,12,2,50000,0,0,0,0,0,0,0,0,0,0,"conf_6"
"756",30,12,2,500,5592952.421351,7080132.076111,7819589.11702,9755561.820265,7629191.4622,11580130.038841,8986928.550435,10028964.480545,9016872.996013,8329848.333208,"conf_6"
"757",30,12,2,2000,254.607423,339.149102,221.863508,354.764919,2469.866089,391.574265,270.551535,573.638115,548.453512,635.907374,"conf_6"
"758",30,12,2,5000,6.804931,9.054745,0.197461,0.245638,24.488557,11.000988,9.856246,0.630871,0.172173,0.047382,"conf_6"
"759",30,12,2,10000,3.107452,4.536129,0.053877,0.095368,19.463283,6.198981,5.316436,0.306676,0.046878,0.01072,"conf_6"
"760",30,12,2,50000,0,0,0,0,3e-06,0,0,0,0,0,"conf_6"
"761",5,13,2,500,1.264699,1.53062,0.12956,0.531845,15.231031,0.315669,0.55686,0.186618,5.461071,3.00845,"conf_6"
"762",5,13,2,2000,1.076649,0.000105,0.00046,0.001037,0.001746,0.008983,0.541813,0.146842,0.000307,0.000215,"conf_6"
"763",5,13,2,5000,0,0,0.00046,0,0,0,0,0,0,0,"conf_6"
"764",5,13,2,10000,0,0,0.00046,0,0,0,0,0,0,0,"conf_6"
"765",5,13,2,50000,0,0,0.00046,0,0,0,0,0,0,0,"conf_6"
"766",30,13,2,500,737.099995,722.984611,710.19777,757.73882,848.521376,809.336142,624.351771,760.124793,794.503602,604.312663,"conf_6"
"767",30,13,2,2000,18.093133,20.065688,15.828513,27.558739,13.908857,17.118902,13.828987,12.619829,16.147671,12.857526,"conf_6"
"768",30,13,2,5000,6.883117,3.368382,5.317841,0.348882,0.151436,0.036752,0.5283,0.380538,3.501263,0.417603,"conf_6"
"769",30,13,2,10000,6.880614,3.363924,5.315097,0.341604,0.147837,0.032349,0.526366,0.379336,3.497956,0.415345,"conf_6"
"770",30,13,2,50000,6.880614,3.363924,5.315097,0.341604,0.147837,0.032349,0.526366,0.379336,3.497956,0.415345,"conf_6"
"771",5,14,2,500,0.000269,0.000441,0.001609,0.000164,0.000184,0.000618,0.000791,0.000559,0.00057,0.000849,"conf_6"
"772",5,14,2,2000,0,0,0,0,0,0,0,0,0,0,"conf_6"
"773",5,14,2,5000,0,0,0,0,0,0,0,0,0,0,"conf_6"
"774",5,14,2,10000,0,0,0,0,0,0,0,0,0,0,"conf_6"
"775",5,14,2,50000,0,0,0,0,0,0,0,0,0,0,"conf_6"
"776",30,14,2,500,4.320169,2.046384,3.316615,2.824411,2.267368,3.095522,3.322896,1.648502,3.040112,2.699022,"conf_6"
"777",30,14,2,2000,0.013542,0.0104,0.015166,0.015516,0.012528,0.017595,0.013889,0.018681,0.011786,0.007434,"conf_6"
"778",30,14,2,5000,0.000768,0.000818,0.000901,0.000736,0.000628,0.000736,0.000954,0.000887,0.000694,0.000555,"conf_6"
"779",30,14,2,10000,0.000102,7.9e-05,0.000117,6.7e-05,7.6e-05,4e-05,6.8e-05,5.7e-05,9e-05,5.6e-05,"conf_6"
"780",30,14,2,50000,0,0,0,0,0,0,0,0,0,0,"conf_6"
"781",5,15,2,500,21.894791,10.962785,71.636625,21.889472,39.401912,53.295182,14.929053,58.718238,82.587941,25.871,"conf_6"
"782",5,15,2,2000,21.888993,10.944519,71.636234,21.888993,37.37846,36.006891,14.924351,18.904182,82.580893,25.868824,"conf_6"
"783",5,15,2,5000,21.888993,10.944519,9.952091,13.030165,14.205267,31.838431,14.924351,16.715744,82.580893,25.868824,"conf_6"
"784",5,15,2,10000,21.888993,10.296933,9.94956,13.030165,14.205267,31.838431,14.924351,13.929412,82.580893,25.868824,"conf_6"
"785",5,15,2,50000,21.888993,10.296933,9.94956,10.94454,14.205267,18.904121,14.924351,13.929412,21.889054,9.94958,"conf_6"
"786",30,15,2,500,345.500716,344.37342,430.017693,473.4775,343.689755,333.866423,337.451671,378.894148,337.450778,374.626657,"conf_6"
"787",30,15,2,2000,124.818015,344.37342,413.751982,209.76016,116.693888,333.866423,337.451671,159.535198,329.726644,172.696422,"conf_6"
"788",30,15,2,5000,124.370379,286.162723,300.121024,206.951054,112.43006,333.866423,337.451671,156.210459,329.726644,170.138721,"conf_6"
"789",30,15,2,10000,124.369275,125.364477,214.909923,206.949799,112.43003,333.866423,157.932462,156.207461,136.780955,170.136827,"conf_6"
"790",30,15,2,50000,124.369275,125.364009,214.90985,206.949799,112.43003,324.24196,150.237798,156.207461,129.344172,170.136827,"conf_6"
"791",5,16,2,500,1.487541,2.333936,0.019672,2.414363,5.239487,9.660679,11.66793,0.44844,7.705933,0.758637,"conf_6"
"792",5,16,2,2000,1.219663,1.010756,0.016861,2.376022,5.17915,9.552314,11.523267,0.433114,7.637934,0.721333,"conf_6"
"793",5,16,2,5000,1.21947,1.010568,0.016861,2.376022,5.17915,9.552314,11.165708,0.433114,7.637934,0.721333,"conf_6"
"794",5,16,2,10000,1.21947,0.794266,0.016861,2.376022,5.17915,9.552314,11.165708,0.433114,7.637934,0.721333,"conf_6"
"795",5,16,2,50000,1.21947,0.794266,0.016861,2.376022,5.17915,0.031936,11.165708,0.433114,7.637934,0.721333,"conf_6"
"796",30,16,2,500,18.71641,15.672487,19.935433,13.496114,19.518545,14.680249,17.930673,17.681587,12.202044,17.061795,"conf_6"
"797",30,16,2,2000,8.056823,4.863985,7.930752,4.004163,5.551595,4.012798,5.388565,2.003153,5.415758,5.881083,"conf_6"
"798",30,16,2,5000,7.683896,4.516434,7.436409,3.743731,5.189956,3.816867,5.127414,1.807763,5.242604,5.53594,"conf_6"
"799",30,16,2,10000,7.678383,4.511241,7.435634,3.742037,5.186922,3.816655,5.125908,1.80757,5.24203,5.535549,"conf_6"
"800",30,16,2,50000,7.674838,4.511222,7.435634,3.742036,5.186831,3.816655,5.125908,1.80757,5.24203,5.535547,"conf_6"
"801",5,17,2,500,0.16173,0.018799,1.055028,1.507038,0.043456,0.101195,2.630124,0.379145,0.018005,2.50531,"conf_6"
"802",5,17,2,2000,0.152286,0.012026,1.054392,1.507037,0.042203,0.099271,2.630103,0.374339,0.017465,0.054853,"conf_6"
"803",5,17,2,5000,0.152286,0.012023,1.054392,1.507037,0.041941,0.099271,2.630103,0.374339,0.017465,0.054779,"conf_6"
"804",5,17,2,10000,0.152286,0.012023,1.054392,1.507037,0.041941,0.099271,2.630103,0.374339,0.017465,0.054779,"conf_6"
"805",5,17,2,50000,0.152286,0.009296,9e-06,0.060592,0.041941,0.089105,2.630103,0.374339,0.01145,0.053071,"conf_6"
"806",30,17,2,500,5.99367,9.007537,5.633637,6.995713,5.535289,6.300647,5.843352,6.601462,7.311489,5.258117,"conf_6"
"807",30,17,2,2000,4.037095,5.324135,2.884417,4.698068,3.61799,3.860642,3.41055,4.38223,5.32113,2.421462,"conf_6"
"808",30,17,2,5000,3.585175,5.145572,2.802987,4.407027,3.443152,3.647026,3.400097,4.158854,5.226432,2.394208,"conf_6"
"809",30,17,2,10000,3.585055,5.11099,2.740793,4.35397,3.235282,3.505133,3.400092,4.141184,5.162839,2.394182,"conf_6"
"810",30,17,2,50000,3.585055,5.108254,2.737515,4.321213,3.225632,3.451942,3.400092,4.132375,5.150882,2.394182,"conf_6"
"811",5,18,2,500,5.790843,0.347061,7.786461,0.092455,0.145321,2.04967,3.443204,3.692703,0.03248,2.060396,"conf_6"
"812",5,18,2,2000,5.7891,0.325342,7.751752,0.07794,0.12431,1.965402,3.443204,3.658942,0.029549,2.01731,"conf_6"
"813",5,18,2,5000,5.7891,0.325342,0.143379,0.077939,0.123835,1.965402,1.250384,3.658942,0.029549,2.01731,"conf_6"
"814",5,18,2,10000,5.7891,0.325342,0.139915,0.077939,0.123835,1.965402,1.250384,3.658942,0.029549,2.01731,"conf_6"
"815",5,18,2,50000,0.024784,0.325342,0.139915,0.077939,0.123835,1.965402,1.250384,2.291785,0.029549,2.01731,"conf_6"
"816",30,18,2,500,26.395891,17.368555,24.115476,32.957086,14.917948,23.195409,21.939306,15.220885,28.070753,35.192767,"conf_6"
"817",30,18,2,2000,16.861935,8.584492,17.153486,32.957086,6.992957,23.195409,14.353582,7.782121,17.628011,35.192767,"conf_6"
"818",30,18,2,5000,16.202846,8.418253,15.090837,16.516638,6.691912,15.218263,12.594671,7.657354,15.401672,4.639707,"conf_6"
"819",30,18,2,10000,16.150352,8.418093,15.082805,14.388858,6.691618,13.302219,12.594376,7.657018,15.316819,2.569336,"conf_6"
"820",30,18,2,50000,16.110885,8.418093,15.082805,14.241453,6.691618,13.302215,12.594376,7.657018,15.215715,2.569335,"conf_6"
"821",5,19,2,500,0.369501,1.816139,0.047234,0.750325,0.913505,1.56395,0.058105,0.600181,1.654515,0.995755,"conf_6"
"822",5,19,2,2000,0.369501,1.816139,0.047124,0.750325,0.913505,1.051953,0.052315,0.600181,0.400553,0.995755,"conf_6"
"823",5,19,2,5000,0.358444,1.811435,0.047124,0.750325,0.724383,0.097947,0.051248,0.590323,0.400553,0.995755,"conf_6"
"824",5,19,2,10000,0.358444,0.09032,0.047124,0.750325,0.724383,0.097947,0.05107,0.590323,0.400553,0.995755,"conf_6"
"825",5,19,2,50000,0.164933,0.09032,0.047124,0.664414,0.393761,0.097947,0.051051,0.590323,0.400553,0.121736,"conf_6"
"826",30,19,2,500,6.426624,6.566159,5.940561,6.077132,5.898192,5.959378,6.652574,5.843794,6.822558,5.969716,"conf_6"
"827",30,19,2,2000,6.426624,6.566159,5.940561,6.077132,5.898192,5.959378,6.652574,5.843794,6.822558,5.969716,"conf_6"
"828",30,19,2,5000,5.599547,6.566159,3.26175,6.077132,5.898192,5.841359,6.652574,4.664943,6.795208,5.969716,"conf_6"
"829",30,19,2,10000,5.196024,6.491945,0.866005,5.850965,5.898192,5.841359,6.532105,4.664943,6.705257,5.969716,"conf_6"
"830",30,19,2,50000,5.196024,0.246674,0.567578,5.475426,4.813206,5.172903,0.501335,4.664943,5.010004,5.530504,"conf_6"
"831",5,2,2,500,66.050178,130.640704,252.82852,46.788415,184.765,290.402247,285.327016,285.019839,191.9084,369.528208,"conf_6"
"832",5,2,2,2000,0,0,0,0,1e-06,0,0,0,0,0,"conf_6"
"833",5,2,2,5000,0,0,0,0,0,0,0,0,0,0,"conf_6"
"834",5,2,2,10000,0,0,0,0,0,0,0,0,0,0,"conf_6"
"835",5,2,2,50000,0,0,0,0,0,0,0,0,0,0,"conf_6"
"836",30,2,2,500,200004.795776,151440.679113,199966.673614,85251.29641,158581.297031,180215.018463,276711.357287,164368.821329,198043.090251,208606.699556,"conf_6"
"837",30,2,2,2000,26302.008433,27695.671447,22072.334932,25081.597407,20320.440433,12956.279265,31892.710615,36491.502203,31138.106372,30419.551162,"conf_6"
"838",30,2,2,5000,3683.846288,1348.733344,7171.750951,2087.402373,3811.184159,3583.658798,3228.551859,6841.295857,3249.117164,1663.245716,"conf_6"
"839",30,2,2,10000,474.420225,331.201599,1040.378586,196.792241,616.253981,309.841392,927.063974,601.428492,543.589646,708.172826,"conf_6"
"840",30,2,2,50000,0,0,0,0,0,0,0,0,0,0.00208,"conf_6"
"841",5,20,2,500,2.044665,1.658224,1.492108,2.447798,1.618731,0.710639,1.737123,1.737191,1.500359,2.005195,"conf_6"
"842",5,20,2,2000,1.963686,1.65818,1.491715,2.447796,1.618728,0.71063,1.737123,1.737189,1.500246,2.005008,"conf_6"
"843",5,20,2,5000,1.941537,1.65818,1.491715,2.447796,1.618728,0.71063,1.737123,1.737189,1.500246,2.005008,"conf_6"
"844",5,20,2,10000,1.941537,1.65818,1.491715,2.447796,1.618728,0.71063,1.737123,1.737189,1.500246,2.005008,"conf_6"
"845",5,20,2,50000,1.263369,1.65818,1.491715,2.447796,1.457749,0.71063,1.737123,1.737189,1.500246,2.005008,"conf_6"
"846",30,20,2,500,3.659537,3.604305,3.424712,3.456554,3.517756,3.334431,3.582356,3.636911,3.620563,3.708078,"conf_6"
"847",30,20,2,2000,1.936683,2.319955,2.253391,1.925027,3.517756,2.231907,1.85456,2.447653,2.350087,1.901644,"conf_6"
"848",30,20,2,5000,1.934618,2.316655,2.250758,1.921613,3.170743,2.230711,1.84924,2.435088,2.349239,1.895288,"conf_6"
"849",30,20,2,10000,1.934618,2.316655,2.250758,1.921613,2.015677,2.230711,1.84924,2.435088,2.349239,1.895287,"conf_6"
"850",30,20,2,50000,1.934618,2.316655,2.250758,1.921613,1.981175,2.230711,1.84924,2.435088,2.349239,1.895287,"conf_6"
"851",5,21,2,500,7.011098,7.011098,17.111847,7.011098,7.011098,7.011098,7.011098,7.011098,7.011098,17.111847,"conf_6"
"852",5,21,2,2000,7.011098,7.011098,17.111847,7.011098,7.011098,7.011098,7.011098,7.011098,7.011098,17.111847,"conf_6"
"853",5,21,2,5000,7.011098,7.011098,17.111847,7.011098,7.011098,7.011098,7.011098,7.011098,7.011098,17.111847,"conf_6"
"854",5,21,2,10000,7.011098,7.011098,17.111847,7.011098,7.011098,7.011098,7.011098,7.011098,7.011098,17.111847,"conf_6"
"855",5,21,2,50000,7.011098,7.011098,1.803019,7.011098,7.011098,7.011098,7.011098,7.011098,7.011098,1.803019,"conf_6"
"856",30,21,2,500,7.765985,36.879836,10.164724,9.513648,37.983347,17.525407,39.877267,33.25674,34.216795,23.699652,"conf_6"
"857",30,21,2,2000,2.118859,27.016618,1.999432,2.118855,27.016578,2.473435,27.016593,27.016374,27.01667,10.429589,"conf_6"
"858",30,21,2,5000,2.118635,27.016018,1.999385,2.118635,27.016018,2.472974,27.016018,27.016018,27.016018,10.428701,"conf_6"
"859",30,21,2,10000,2.118635,27.016018,1.999385,2.118635,27.016018,2.472974,27.016018,27.016018,27.016018,10.428701,"conf_6"
"860",30,21,2,50000,2.118635,27.016018,1.999385,2.118635,27.016018,2.472974,27.016018,27.016018,27.016018,10.428701,"conf_6"
"861",5,22,2,500,2.591678,2.591723,2.597167,2.707983,2.591175,2.590751,2.590598,2.596419,2.592917,2.594273,"conf_6"
"862",5,22,2,2000,2.590548,2.590548,2.590548,2.590548,2.590548,2.590548,2.590548,2.590548,2.590548,2.590548,"conf_6"
"863",5,22,2,5000,2.590548,2.590548,2.590548,2.590548,2.590548,2.590548,2.590548,2.590548,2.590548,2.590548,"conf_6"
"864",5,22,2,10000,2.590548,2.590548,2.590548,2.590548,2.590548,2.590548,2.590548,2.590548,2.590548,2.590548,"conf_6"
"865",5,22,2,50000,2.590548,2.590548,2.590548,2.590548,2.590548,2.590548,2.590548,2.590548,2.590548,2.590548,"conf_6"
"866",30,22,2,500,19.081061,16.852077,16.043998,22.469289,16.807145,18.856445,19.010465,16.460791,15.475566,16.265541,"conf_6"
"867",30,22,2,2000,7.419904,7.606952,7.399994,7.650637,7.457032,7.590493,7.535643,7.552414,7.464482,7.421496,"conf_6"
"868",30,22,2,5000,7.271693,7.2717,7.271643,7.271794,7.271836,7.271811,7.271748,7.27168,7.271791,7.271941,"conf_6"
"869",30,22,2,10000,7.271629,7.271629,7.271629,7.271629,7.271629,7.271629,7.271629,7.271629,7.271629,7.271629,"conf_6"
"870",30,22,2,50000,7.271629,7.271629,7.271629,7.271629,7.271629,7.271629,7.271629,7.271629,7.271629,7.271629,"conf_6"
"871",5,23,2,500,0.424608,1.629319,0.414371,0.444681,5.63317,4.426981,4.949317,3.637096,0.185776,1.773429,"conf_6"
"872",5,23,2,2000,0.411075,0.9608,0.395318,0.206595,2.416515,0.198178,3.505886,0.642833,0.179187,1.773429,"conf_6"
"873",5,23,2,5000,0.411075,0.9608,0.395318,0.206595,2.416515,0.192473,2.443072,0.642004,0.17917,1.773429,"conf_6"
"874",5,23,2,10000,0.411075,0.9608,0.395318,0.206595,2.416515,0.192473,2.443072,0.642004,0.17917,1.773429,"conf_6"
