"","DIM","funcId","ID","runtime","run.1","run.2","run.3","run.4","run.5","run.6","run.7","run.8","run.9","run.10","run.11","run.12","run.13","run.14","run.15","run.16","run.17","run.18","run.19","run.20","algid"
"917",30,5,4,2000,19.450238,28.52193,55.452142,37.363736,16.097553,40.553257,28.22029,19.976682,43.857543,42.157273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_10"
"918",30,5,4,5000,11.695225,24.59109,22.54739,32.365406,4.546747,0,12.68961,0,14.449295,18.678994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_10"
"919",30,5,4,10000,0,22.42539,22.54739,0,0,0,0,0,9.781237,13.738238,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_10"
"920",30,5,4,50000,0,0,22.54739,0,0,0,0,0,0,13.738238,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_10"
"921",30,6,4,500,214.978849,538.97666,319.627142,754.201125,338.800812,380.098847,359.879167,289.094428,356.318034,378.816653,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_10"
"922",30,6,4,2000,17.406494,26.861697,13.857072,22.164801,23.458244,14.039535,14.681428,23.08426,12.344554,33.032574,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_10"
"923",30,6,4,5000,0.790299,1.715777,1.1561,1.202972,0.867004,0.712554,0.734461,0.844729,1.369116,2.571914,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_10"
"924",30,6,4,10000,0.144302,0.068982,0.05222,0.041847,0.033819,0.015606,0.043357,0.020017,0.020096,0.079478,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_10"
"925",30,6,4,50000,0.008476,0.000268,0.000149,0.000131,2.1e-05,1.2e-05,0.000165,3.4e-05,3e-05,0.00162,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_10"
"926",5,6,4,500,0.042955,0.021803,0.013606,0.030965,0.004654,0.004553,0.003247,0.023627,0.013388,0.027683,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_10"
"927",5,6,4,2000,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_10"
"928",5,6,4,5000,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_10"
"929",5,6,4,10000,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_10"
"930",5,6,4,50000,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_10"
"931",5,7,4,500,0.2151,1.457476,0.210646,0.856841,1.457476,0.210646,6.613683,0.210646,0.214086,1.457476,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_10"
"932",5,7,4,2000,0.2151,1.457476,0.210646,0.856841,1.457476,0.210646,0.83458,0.210646,0.214086,1.457476,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_10"
"933",5,7,4,5000,0.2151,1.457476,0.210646,0.856841,1.457476,0.210646,0.83458,0.210646,0.214086,1.457476,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_10"
"934",5,7,4,10000,0.2151,0.013149,0.210646,0.856841,1.457476,0.210646,0.83458,0.210646,0.214086,1.457476,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_10"
"935",5,7,4,50000,0.2151,0.013149,0.210646,0.856841,0.003287,0.210646,0.83458,0.210646,0.214086,0.210646,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_10"
"936",30,7,4,500,50.922196,104.25091,54.897219,85.811629,89.228571,55.2662,85.703727,83.578131,64.654171,75.201055,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_10"
"937",30,7,4,2000,18.363911,34.990731,9.010002,26.946171,32.904432,31.226915,31.865067,28.908841,24.08649,17.441377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_10"
"938",30,7,4,5000,18.363911,34.990731,9.010002,26.946171,32.904432,31.226915,31.865067,28.908841,24.08649,17.440591,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_10"
"939",30,7,4,10000,18.363911,34.990731,9.010002,26.946171,32.904432,31.226915,31.865067,28.908841,24.08649,17.440591,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_10"
"940",30,7,4,50000,18.363911,34.990731,9.010002,26.946171,32.904432,31.226915,31.865067,28.908841,24.08649,17.440591,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_10"
"941",5,8,4,500,1.054127,0.158356,3.150681,0.165108,0.101494,0.495297,0.073606,0.337473,0.132352,0.564816,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_10"
"942",5,8,4,2000,0,0,7e-06,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_10"
"943",5,8,4,5000,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_10"
"944",5,8,4,10000,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_10"
"945",5,8,4,50000,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_10"
"946",30,8,4,500,1342.331755,1355.429213,1727.168697,781.503468,960.61935,1381.793433,585.205991,1766.719125,1476.22033,1386.00074,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_10"
"947",30,8,4,2000,25.894733,26.025645,29.627853,29.37894,29.498212,29.535893,28.450198,28.292579,31.170025,26.561731,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_10"
"948",30,8,4,5000,22.682729,22.941576,26.487831,27.589476,29.402502,28.935721,25.217525,25.086023,26.858008,23.119497,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_10"
"949",30,8,4,10000,18.297104,18.653134,21.979518,23.608429,25.904966,25.434696,20.971362,20.777953,22.4318,18.965455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_10"
"950",30,8,4,50000,0,0,0.003539,0.022204,3.054022,3.986729,5e-05,0,0.017133,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_10"
"951",5,9,4,500,0.296158,0.92703,0.072224,0.003707,0.13343,0.361681,0.003945,0.107739,3.975598,0.096043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_10"
"952",5,9,4,2000,0,0,0,0,0,0,0,0,3.930839,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_10"
"953",5,9,4,5000,0,0,0,0,0,0,0,0,3.930839,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_10"
"954",5,9,4,10000,0,0,0,0,0,0,0,0,3.930839,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_10"
"955",5,9,4,50000,0,0,0,0,0,0,0,0,3.930839,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_10"
"956",30,9,4,500,113.915878,202.15519,80.579202,107.953756,115.757927,144.780941,191.80468,142.676251,104.682631,222.494054,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_10"
"957",30,9,4,2000,23.737173,90.696627,22.688814,28.135841,28.751977,85.046497,24.713261,25.694371,26.704951,139.302919,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_10"
"958",30,9,4,5000,20.602645,81.540787,19.518315,24.669826,25.449474,21.399787,21.690314,22.530182,23.263259,23.897201,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_10"
"959",30,9,4,10000,15.981898,73.632054,15.422514,19.960146,21.511395,17.313824,17.495311,17.950404,18.521732,18.841606,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_10"
"960",30,9,4,50000,0,0,0,0,3.7e-05,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_10"
"961",5,1,5,500,0,1e-06,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_10"
"962",5,1,5,2000,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_10"
"963",5,1,5,5000,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_10"
"964",5,1,5,10000,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_10"
"965",5,1,5,50000,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_10"
"966",30,1,5,500,2.472936,4.278188,4.153574,3.070005,3.799035,4.547205,3.111386,2.770221,5.082582,5.390547,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_10"
"967",30,1,5,2000,7.5e-05,0.000148,0.000239,0.000104,0.000625,0.000325,0.00029,0.000344,0.000347,0.000431,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_10"
"968",30,1,5,5000,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_10"
"969",30,1,5,10000,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_10"
"970",30,1,5,50000,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_10"
"971",5,10,5,500,47.752058,80.897864,803.789195,289.724034,155.932488,195.668774,378.655271,614.400146,332.291094,547.148803,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_10"
"972",5,10,5,2000,0,0,0,0.004464,1.7e-05,0,0,2.4e-05,0,0.000207,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_10"
"973",5,10,5,5000,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_10"
"974",5,10,5,10000,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_10"
"975",5,10,5,50000,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_10"
"976",30,10,5,500,83734.524724,204689.728566,218470.785538,303029.213524,263524.205288,264481.865803,219208.447555,114018.399039,139199.379664,177208.082679,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_10"
"977",30,10,5,2000,12976.605706,29378.632752,21219.8271,23969.169145,49288.178878,29630.732078,21355.664904,13374.819099,29332.191357,27783.474421,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_10"
"978",30,10,5,5000,2017.588895,3454.029995,3770.485137,3089.841926,16899.007478,5005.479987,4246.003045,4514.991268,4372.457696,3524.991183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_10"
"979",30,10,5,10000,426.100462,348.108644,527.968905,693.514682,449.693538,503.905086,658.929882,329.886893,331.378802,221.027682,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_10"
"980",30,10,5,50000,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_10"
"981",5,11,5,500,23.169018,28.905225,24.110401,25.611853,26.563282,24.417279,23.338125,24.671548,21.755208,21.471282,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_10"
"982",5,11,5,2000,0.000529,0.000677,0.000902,8e-06,0.000164,0.009467,0.277048,0.014956,0.004067,0.370583,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_10"
"983",5,11,5,5000,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_10"
"984",5,11,5,10000,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_10"
"985",5,11,5,50000,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_10"
"986",30,11,5,500,210.118152,222.525941,193.707623,197.755285,202.932231,182.934067,214.287531,184.726965,211.601528,240.782181,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_10"
"987",30,11,5,2000,205.184416,216.682657,189.612772,188.527468,197.505271,180.454808,208.045438,178.912833,206.639632,236.552855,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_10"
"988",30,11,5,5000,117.2269,106.032432,89.710763,59.154828,109.341493,102.285153,91.04554,83.638333,92.000442,102.720931,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_10"
"989",30,11,5,10000,42.460099,23.257334,26.430445,20.530849,32.37634,35.877168,27.28307,22.310902,46.244718,41.618297,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_10"
"990",30,11,5,50000,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_10"
"991",5,12,5,500,0.570423,0.693637,0.036359,1.474631,0.164162,0.302364,3.339323,1.470931,5.374278,6.721932,0.359639,10.35564,0.009614,0.04748,3.406954,0.14354,0.413906,1.286259,0.535941,1.92,"conf_10"
"992",5,12,5,2000,2e-06,2e-06,0,1e-06,0,0,1e-06,2.2e-05,8e-06,0,3e-06,0.000377,0,0.000114,0.000102,0.011659,0,3e-06,1.1e-05,0.000149,"conf_10"
"993",5,12,5,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"conf_10"
"994",5,12,5,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"conf_10"
"995",5,12,5,50000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"conf_10"
"996",30,12,5,500,7934242.16091,4635537.113325,7349479.103112,5575017.315505,5017749.999352,11752686.893175,7333918.373758,3905309.271374,5760413.047916,8450354.864773,7446123.47949,5151959.238995,7615131.581138,5388399.73863,6670016.448494,5488370.206589,3892030.385986,4532475.159452,6950889.303098,5846257.11898,"conf_10"
"997",30,12,5,2000,509.544839,448.038583,168.861801,272.882852,980.010233,379.248915,336.707703,251.978997,260.582669,640.582359,92.02963,93.590823,96.93229,98.175395,44.905521,46.258706,101.360137,48.543779,111.405553,109.765544,"conf_10"
"998",30,12,5,5000,0.768189,0.05766,0.125934,3.41471,1.083631,6.5225,0.337857,2.856898,0.596469,0.230937,0.090387,0.046622,1.538965,0.503471,0.323974,0.104013,4.302179,2.651491,3.143893,8.8544,"conf_10"
"999",30,12,5,10000,0.358737,0.014222,0.023737,1.74993,0.584041,3.838198,0.137956,1.354251,0.256912,0.121186,0.005858,0.004492,0.53344,0.108887,0.032297,0.009431,1.719323,0.947048,1.262952,3.542241,"conf_10"
"1000",30,12,5,50000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2e-06,"conf_10"
"1001",5,13,5,500,0.5261,0.174191,2.273404,9.130838,4.273595,2.525738,22.920046,1.917768,0.200841,4.433891,1.212562,0.465554,0.418637,17.232418,8.091012,7.807712,1.100274,6.236957,10.860611,7.979705,"conf_10"
"1002",5,13,5,2000,0.5077,0.156097,2.265023,0.098206,0.179595,0.167257,0.038783,0.001209,0.177777,3.4e-05,1.044078,0.003158,0.384406,0.000193,0.006327,0.002454,0.067428,0,8.8e-05,0.001159,"conf_10"
"1003",5,13,5,5000,0.5077,0,2.265023,0,0,0,1e-04,0,0,0,0,0,0,0.000192,0,0,0,0,0,0,"conf_10"
"1004",5,13,5,10000,0.5077,0,2.265023,0,0,0,1e-04,0,0,0,0,0,0,0.000192,0,0,0,0,0,0,"conf_10"
"1005",5,13,5,50000,0.5077,0,2.265023,0,0,0,1e-04,0,0,0,0,0,0,0,0,0,0,0,0,0,"conf_10"
"1006",30,13,5,500,483.989054,457.045787,435.794138,467.968906,554.4034,630.036869,637.519737,459.940782,535.788803,516.678222,387.053121,436.152126,415.495663,440.546062,476.621349,606.465781,527.955092,449.094696,448.537564,586.534513,"conf_10"
"1007",30,13,5,2000,31.174477,28.252229,18.852206,24.479801,47.005944,15.800592,11.338407,21.533978,32.758141,26.761453,6.530768,3.918843,17.328974,3.806542,11.867569,10.718775,9.622494,13.132022,14.226391,4.873091,"conf_10"
"1008",30,13,5,5000,23.461006,14.192133,11.058082,17.206843,37.35378,7.284063,2.481293,15.530837,20.382548,18.088919,4.187847,1.472504,14.205417,0.922962,8.416746,6.568637,6.485288,9.544627,11.182807,0.715662,"conf_10"
"1009",30,13,5,10000,23.458004,14.188769,11.055939,17.204569,37.349783,7.28307,2.478496,15.529299,20.37825,18.08563,4.18777,1.47242,14.205199,0.922846,8.41666,6.568469,6.485194,9.544486,11.182703,0.715544,"conf_10"
"1010",30,13,5,50000,23.458004,14.188769,11.055939,17.204569,0.001134,7.28307,2.478496,15.529299,20.37825,18.08563,0.002007,1.47242,1.5e-05,0.922846,0.005529,6e-05,4.715639,0.901431,1e-06,0.715544,"conf_10"
"1011",5,14,5,500,0.000549,0.000738,0.000642,0.001268,0.000565,0.000648,0.002896,0.001289,0.00114,0.001201,0.000206,0.001384,0.000267,0.000424,0.000686,0.00037,0.001238,0.00393,0.001872,0.001474,"conf_10"
"1012",5,14,5,2000,0,0,0,0,0,0,1e-06,0,0,0,2e-06,0,0,0,0,0,0,0,0,1e-06,"conf_10"
"1013",5,14,5,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"conf_10"
"1014",5,14,5,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"conf_10"
"1015",5,14,5,50000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"conf_10"
"1016",30,14,5,500,3.57851,5.567137,2.978858,5.275582,6.261645,4.190815,3.871161,3.354942,5.527091,4.188435,3.908261,5.207557,3.649717,4.786322,4.155264,5.396486,5.418521,4.022424,4.866564,4.42917,"conf_10"
"1017",30,14,5,2000,0.011403,0.022796,0.013799,0.017919,0.017277,0.013043,0.014479,0.011785,0.012571,0.015021,0.00958,0.008973,0.007525,0.006541,0.0064,0.006828,0.008968,0.006028,0.004436,0.004691,"conf_10"
"1018",30,14,5,5000,0.000546,0.000641,0.00068,0.000755,0.000581,0.00048,0.000982,0.000796,0.000673,0.000671,0.000688,0.000654,0.000525,0.000479,0.000707,0.000353,0.000695,0.000529,0.000371,0.000462,"conf_10"
"1019",30,14,5,10000,3.6e-05,7.4e-05,6.6e-05,8e-05,8.2e-05,6.2e-05,8.9e-05,9.1e-05,7e-05,7.3e-05,4e-05,8.4e-05,4.8e-05,5.8e-05,5.1e-05,6.8e-05,5.9e-05,5.1e-05,4.2e-05,5.1e-05,"conf_10"
"1020",30,14,5,50000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"conf_10"
"1021",5,15,5,500,23.738591,27.853768,19.102139,10.945011,30.284765,9.949592,13.929635,13.929418,38.211667,9.949581,14.924398,3.292912,1.989946,3.985268,3.526887,3.993893,5.992447,7.006911,6.974601,9.949671,"conf_10"
"1022",5,15,5,2000,20.680746,13.483565,12.934437,10.94454,11.189793,9.94958,13.929391,13.929391,27.744652,9.94958,14.924351,2.984877,1.989918,3.979836,2.984877,3.979836,5.969749,6.964708,6.964708,9.94958,"conf_10"
"1023",5,15,5,5000,9.949593,13.483565,12.934437,10.912202,9.996934,9.94958,13.929391,13.929391,9.94958,9.94958,5.307267,2.984877,1.989918,3.979836,2.984877,3.979836,5.969749,6.964708,3.979836,6.964708,"conf_10"
"1024",5,15,5,10000,9.94958,13.483565,12.934437,10.912202,9.996934,8.496324,13.929391,13.929391,9.94958,9.94958,4.97479,2.984877,1.989918,3.979836,2.984877,3.979836,1.989918,5.969749,3.979836,6.964708,"conf_10"
"1025",5,15,5,50000,9.94958,10.233084,7.959667,10.912202,8.735573,6.964708,12.735251,12.177297,9.908529,9.459533,1.989918,1.989918,1.989918,0.994959,2.984877,0.994959,1.989918,3.979836,0,1.989918,"conf_10"
"1026",30,15,5,500,290.753024,293.820303,303.635321,316.176513,311.262899,379.662577,308.188681,361.965274,367.988838,286.714675,312.648246,287.135644,323.0509,274.824325,288.745395,326.578777,300.246803,294.988868,252.527194,302.289075,"conf_10"
"1027",30,15,5,2000,289.921028,82.654443,118.446505,91.094187,107.269678,155.80376,102.997452,102.592723,128.871031,68.388974,47.744383,47.550162,46.890523,24.110176,51.889377,45.937244,113.796766,39.574431,21.971005,51.901886,"conf_10"
"1028",30,15,5,5000,269.147324,74.622158,108.526161,85.59038,102.517161,151.240921,102.48097,99.497172,119.400037,65.668154,31.840785,41.788225,40.793335,17.909264,33.828624,42.783327,46.76439,29.853253,17.909398,41.788955,"conf_10"
"1029",30,15,5,10000,269.147324,74.621798,108.450098,85.566171,102.48046,151.233079,102.48047,99.495572,119.394138,65.667192,31.838644,41.78822,40.793291,17.909258,33.828563,42.783204,46.76304,29.848752,17.909258,41.788235,"conf_10"
"1030",30,15,5,50000,80.591522,74.621798,108.450097,85.566171,102.48046,151.233079,102.48047,99.495572,119.394138,65.667192,31.838644,41.78822,30.843711,17.909258,33.828563,42.783204,46.76304,29.848752,17.909258,31.838655,"conf_10"
"1031",5,16,5,500,1.652351,5.354926,2.855084,2.120973,0.347997,12.531375,0.026508,1.492471,4.686922,5.637448,0.160065,7.42296,0.211741,0.177878,0.02419,0.5184,0.553304,0.401373,0.145746,0.001849,"conf_10"
"1032",5,16,5,2000,1.634513,5.047764,2.719435,2.078603,0.326822,1.479201,0.024789,1.415193,4.62975,5.429531,0.043783,7.077802,0.148471,0.103103,0.01844,0.307125,0.490594,0.298993,0.070507,0,"conf_10"
"1033",5,16,5,5000,1.634513,5.047764,0.333425,2.078603,0.326822,0.74521,0.024789,1.415193,2.245102,0.126454,0.043783,0.830596,0.148471,0.046209,0.01844,0.307125,0.490594,0.298993,0.001776,0,"conf_10"
"1034",5,16,5,10000,1.634513,5.047764,0.333403,2.078603,0.326822,0.74521,0.024789,1.415193,2.245102,0.126454,0.043783,0.731092,0.041602,0.046143,0,0.307125,0,0.298993,0.000986,0,"conf_10"
"1035",5,16,5,50000,0.830637,2.523254,0.333403,2.078603,0.326822,0.74521,0.024789,1.415193,0.099507,0.126454,0.043783,0.000124,1.5e-05,0.00775,0,0.020794,0,0.004325,0.000986,0,"conf_10"
"1036",30,16,5,500,9.010188,10.43353,13.157487,13.604586,8.807969,13.115319,9.448103,15.994321,17.399015,12.035528,13.525287,7.919351,15.675988,10.676675,10.124546,7.686453,6.305891,9.078181,11.63349,7.93383,"conf_10"
"1037",30,16,5,2000,3.639852,4.377454,3.544092,4.448968,1.072344,3.175625,3.044639,4.677176,5.313133,1.35929,1.382668,2.153257,1.369372,1.63848,0.706803,1.018967,0.832735,1.009403,1.177211,0.362334,"conf_10"
"1038",30,16,5,5000,3.467198,4.21794,3.395021,4.111026,0.944548,2.849387,2.760412,4.409675,5.062362,1.230063,0.985875,1.669657,0.820341,1.323205,0.49007,0.732962,0.590161,0.562364,0.852177,0.202304,"conf_10"
"1039",30,16,5,10000,3.465881,4.212407,3.393992,4.107269,0.942752,2.848154,2.75903,4.408006,5.060637,1.229758,0.984138,1.665949,0.815884,1.321404,0.487374,0.731725,0.585584,0.558537,0.849859,0.202068,"conf_10"
"1040",30,16,5,50000,3.46588,4.210271,3.393967,4.107268,0.94272,2.848151,2.759011,4.408006,5.06062,1.229758,0.407868,1.665949,0.815884,1.321404,0.487282,0.731701,0.58552,0.558518,0.84983,0.202068,"conf_10"
"1041",5,17,5,500,3.74555,8.61915,4.954032,5.314296,0.053956,3.904407,7.008186,3.161807,0.981975,4.74644,0.125554,0.04061,0.094827,2.636624,0.308594,0.012488,0.006231,0.014765,6.901006,5.466203,"conf_10"
"1042",5,17,5,2000,0.158532,6.19006,0.058179,4.789797,0.05211,1.594342,6.398745,0.026435,0.977812,1.684459,0.070132,0.028517,0.055146,2.615172,0.256469,0.006764,0,0.001061,6.890788,5.466138,"conf_10"
"1043",5,17,5,5000,0.158456,4.558612,0.058177,1.590911,0.05211,1.222953,2.698458,0.026435,0.009247,0.134105,0.069535,0.01646,0.055146,2.615146,0.256468,0.006764,0,0.001061,6.2e-05,0.299515,"conf_10"
"1044",5,17,5,10000,0.158456,0.011225,0.058177,0.622086,0.05211,1.222403,2.697748,0.026435,0.009224,0.133974,0.069535,0.000571,0.055146,2.615127,0.256468,0.00189,0,0.001061,6.2e-05,0.299515,"conf_10"
"1045",5,17,5,50000,0.158456,0.011149,0.058177,0.066135,0.05211,1.222403,0.021052,0.026435,0.006337,0.057862,0,0,1.4e-05,0,7e-06,8.5e-05,0,7e-06,4.2e-05,8e-05,"conf_10"
"1046",30,17,5,500,9.543492,11.302243,12.675834,13.490841,8.562808,7.622279,11.53242,10.444171,8.564584,9.9628,6.394859,9.135366,4.154829,7.454145,6.587536,4.360689,5.395289,4.135603,3.809785,4.086686,"conf_10"
"1047",30,17,5,2000,6.851023,11.302243,8.708937,9.533678,5.56963,4.64456,7.811381,7.141092,4.890482,6.572051,0.137302,4.78181,0.108869,0.595211,0.161638,0.228832,0.191945,0.126491,0.122149,0.118497,"conf_10"
"1048",30,17,5,5000,6.809507,4.926125,8.001911,9.097233,5.475168,4.267518,7.409906,7.040811,4.82105,6.455531,0.003132,4.68456,0.005857,0.253391,0.004287,0.076207,0.034934,0.006326,0.016875,0.005187,"conf_10"
"1049",30,17,5,10000,6.809501,4.387492,7.727779,8.932635,5.464729,4.219162,7.27082,6.958183,4.805505,6.309431,0.002892,4.684159,0.005538,0.252076,0.003921,0.075553,0.034382,0.005962,0.016416,0.005006,"conf_10"
"1050",30,17,5,50000,6.809501,4.342474,7.702924,8.920807,5.439993,4.20928,7.249135,6.93901,4.797682,6.298022,0.002892,0.022986,0.00151,0.007985,0.003921,0.075553,0.003828,0.005962,0.005153,0.005006,"conf_10"
"1051",5,18,5,500,26.188637,27.70408,15.265556,24.711865,14.520969,35.682471,17.793119,19.982155,22.737941,21.61253,0.420302,0.068741,0.092904,1.685679,0.262247,16.916856,0.078761,7.429478,0.472674,17.472641,"conf_10"
"1052",5,18,5,2000,19.979085,3.204061,0.940807,24.093804,0.287804,9.35358,0.196683,15.231077,5.344297,19.520827,0.351709,0.033001,0.019738,1.247094,0.024313,16.914803,0.028835,7.018458,0.010004,15.420568,"conf_10"
"1053",5,18,5,5000,0.03409,0.18816,0.524994,24.093804,0.280475,0.304945,0.14818,0.351451,0.100262,0.669908,0.350413,0.032883,0.019618,1.247092,0.02431,0.035633,0.028774,7.018458,0.010004,0.049975,"conf_10"
"1054",5,18,5,10000,0.033294,0.18816,0.524994,0.6162,0.280475,0.304945,0.145331,0.351422,0.098628,0.669908,0.013333,0.032883,0.019618,0.010903,0.02431,0.035632,0.028774,0.05236,0.010004,0.046601,"conf_10"
"1055",5,18,5,50000,0.033294,0.18816,0.524994,0.526439,0.280475,0.230985,0.145186,0.079883,0.098628,0.102463,0.013333,0.032883,0.000631,0.005376,0.02431,0.025042,0.028774,0.001358,0.010004,0.046601,"conf_10"
"1056",30,18,5,500,34.895181,35.82396,35.355662,39.469071,29.244002,37.112398,41.1395,36.651687,51.853797,46.857425,22.385217,26.769326,27.102662,23.097549,29.118655,32.550909,15.180308,22.073887,22.252311,14.014643,"conf_10"
"1057",30,18,5,2000,27.964456,21.010534,35.355662,28.500169,29.244002,25.648714,27.143364,23.000859,38.45082,32.076939,0.638252,4.334506,2.522419,1.881637,2.821829,3.458696,1.654048,0.796538,1.408468,1.003386,"conf_10"
